score,score_fuzzed
5.4,5.400180804486052
1.4,1.3998888821388924
4.0,4.0000870415347896
5.2,5.200074897283196
1.2,1.2000709532567848
3.2,3.2000316149427124
4.2,4.199922178575484
2.8,2.7999464038407416
4.4,4.399882616777903
3.2,3.1999065203796007
5.2,5.199889996035204
4.8,4.79999720061872
5.6,5.599935937791501
7.2,7.200042423064353
4.8,4.800116286277306
5.6,5.600246437226544
5.8,5.799986335067873
6.2,6.199842404711757
5.0,5.000138272763604
3.6,3.5999840696009127
5.4,5.400078395943317
3.4,3.3998783932695202
5.2,5.199947411772531
4.4,4.400016196955555
3.6,3.599907663243571
3.6,3.6001262733077817
4.6,4.600163500482964
2.6,2.600033221329869
5.6,5.5999443421471975
3.8,3.7999282246883888
4.8,4.799967387359343
4.6,4.599961671054012
3.4,3.3999287215424547
4.0,4.0000660447070695
4.0,3.999915535605831
5.6,5.599992320142917
4.4,4.400151978980549
5.0,4.999912308780482
4.2,4.200000159174029
5.0,4.999944445887225
4.0,4.000033143896244
5.2,5.199945239005131
5.0,4.999812260844953
4.4,4.399931443491523
4.0,3.9999166305799614
5.4,5.400088514958675
4.4,4.399977424201571
3.6,3.5999993189520874
4.2,4.2000009894425
2.6,2.599992765085498
4.6,4.599873624742036
5.8,5.799851276228143
4.2,4.199857583965224
5.6,5.599899396559981
4.8,4.799840345049397
4.6,4.600015543267543
3.4,3.400257948815624
3.4,3.3999570443279388
3.8,3.7997199027547053
5.0,5.000001921958201
5.0,4.99987088548328
5.4,5.400074490530762
2.2,2.2000048135589054
4.0,3.9998611861236206
3.8,3.8000725573473844
5.8,5.799979242356553
4.0,3.999985623343173
5.8,5.799947431877825
4.4,4.400271214438507
3.6,3.5999922109914504
4.6,4.60000820972216
4.0,4.000006432758547
5.6,5.599906957415679
5.2,5.199993542391206
4.8,4.799991466105266
5.4,5.40017716876476
1.8,1.7999034429194394
6.6,6.600137035426904
1.6,1.5999432721507407
4.6,4.599893084157658
5.8,5.800056502180963
3.8,3.800005726482702
5.6,5.600024157483175
5.6,5.600048617264484
5.4,5.399963656659681
3.4,3.400048901187438
4.2,4.200063525292361
4.0,4.000080143062405
4.2,4.199960157947648
5.6,5.5999655054260895
4.0,3.9998567833314502
5.4,5.399872930808907
3.8,3.8000438957744236
5.0,5.00001552359729
3.2,3.199951575832956
3.5,3.4999696840362833
3.8,3.7999941308874545
3.0,3.0001496977893467
3.4,3.4000838017921184
2.8,2.8000235720843833
3.4,3.3999124025946603
4.6,4.599975669336378
2.8,2.800157787041174
4.5,4.500174041502993
3.4,3.4001089508817968
2.2,2.200122217073213
3.2,3.200047134132578
5.2,5.19985433478424
4.4,4.400056431213643
5.4,5.399889356196921
2.8,2.7998861676876405
4.0,4.000056528891086
2.8,2.8000714658412726
4.0,4.000128025291768
4.8,4.80003752851904
3.8,3.8001001793539286
5.0,4.999926065505495
2.2,2.1998316642460862
3.2,3.2000428465861113
2.6,2.5999537802040944
4.4,4.39979783491086
4.4,4.399875907945169
4.4,4.400145937557828
5.8,5.800035221336855
4.2,4.199984155966755
4.4,4.400040890307403
4.6,4.600076117831108
5.4,5.399901660518682
4.4,4.39993918610697
3.75,3.7498569598417304
4.2,4.19997517111069
3.8,3.7998489777285753
4.8,4.80003837901221
4.4,4.400112432669868
5.2,5.199980326375417
5.2,5.199911982412458
4.2,4.199975870047637
3.6,3.6000407624239696
3.6,3.5999598947478924
4.8,4.799944447110542
4.4,4.39997240482412
3.6,3.6000681719221714
1.6,1.5999501129539675
1.6,1.5999157712453882
5.2,5.19981944619417
3.2,3.2001848363788667
5.2,5.2000893053553225
4.8,4.800220207976044
2.6,2.6000897028755556
3.4,3.4000577941874655
4.8,4.799959443357928
3.2,3.2000634672688437
3.2,3.1999551295553763
2.6,2.6000689547767966
4.4,4.400040127761561
4.4,4.3999775863831605
3.8,3.800232647758881
3.6,3.5999224878609692
4.8,4.800086665326242
5.0,4.999956973684258
4.2,4.199889420097465
4.0,3.999944732178226
3.0,2.999941475992915
4.0,4.000064053755246
4.0,4.000084605899987
4.4,4.40006759947933
4.4,4.399919243413132
3.6,3.599951498228148
4.4,4.3998047785563195
3.4,3.4000920006959943
5.0,5.000080796449485
4.4,4.399960809547786
2.6,2.600005686742676
3.4,3.399805392814899
2.8,2.799864779588741
4.8,4.800044114628373
3.4,3.399891655004223
5.0,4.999937907250574
5.2,5.200029563135884
4.8,4.799987496485947
3.8,3.800048224378769
