score,score_fuzzed
3.6,3.5998439647891316
6.6,6.599996902239652
6.0,5.999937907157612
7.0,6.99985354195148
1.4,1.4001411946121787
7.4,7.399952326785653
7.2,7.1999219530786105
5.2,5.200107026773515
7.0,6.999871770740411
1.0,0.9998672521098971
7.0,7.0000126337639585
6.8,6.800086219371545
6.4,6.400069673696391
4.8,4.79996654348151
3.6,3.5999002473935717
6.6,6.6001598908293895
7.0,7.000331407534551
5.6,5.600098777046103
6.4,6.4000123866257494
6.0,6.000074278539295
3.2,3.1999606044149282
5.0,5.000014811581777
2.2,2.1999587765547206
1.8,1.799983928493899
2.8,2.8000139531474764
6.25,6.250028546936867
2.6,2.5999718738007394
3.6,3.600171090731608
6.6,6.599985023336102
7.0,7.000069030671812
1.2,1.200109520951236
6.8,6.800133840870322
4.8,4.7998631018331706
5.8,5.800048642762752
3.2,3.200075352167958
3.4,3.400036346459357
1.4,1.3999685289519057
6.0,6.000137328116897
1.2,1.1999375582836143
2.4,2.400037575399745
6.4,6.39997995836848
5.2,5.200074303806026
5.2,5.200085736195724
5.8,5.79984938107138
4.4,4.399833364782921
2.8,2.7999781005197484
5.6,5.599964114157084
6.2,6.2000378527693645
1.6,1.6000684215365828
6.2,6.1998832143932665
6.0,5.9999206783381345
6.4,6.399996116460373
2.8,2.800270525499291
3.2,3.1998508611492746
6.2,6.200009597793206
1.4,1.4000524686707898
5.6,5.60008156655014
2.8,2.8000051505803847
1.8,1.799983544464042
6.2,6.200027819941641
5.2,5.200008711470186
4.0,4.000003426836917
2.8,2.8000746568916277
6.4,6.399905636241622
5.2,5.199975422333351
7.2,7.200110812095853
1.4,1.4000039007890512
1.0,0.9999786733313414
3.6,3.5999109045386253
3.2,3.1999729353662065
5.2,5.200022224371831
7.2,7.200025181359711
4.2,4.200070792608731
5.6,5.60004939898315
3.2,3.2001471001668973
2.6,2.5999417380530923
3.2,3.2002065819492533
6.6,6.600108783388696
1.6,1.600080518903998
1.4,1.3998412115160674
1.0,1.0001230885499661
5.6,5.599762654662137
5.6,5.599996888902988
1.0,0.9996190109622148
6.8,6.799980095030836
5.6,5.6000350430742225
6.0,5.999994744921521
3.2,3.199936571891675
5.4,5.399963706889428
3.8,3.799742908023907
7.0,7.0000137514739755
6.4,6.399928070381257
5.8,5.800072852288542
6.2,6.200162174548525
6.4,6.400152166224977
6.6,6.5998693226570335
2.0,1.9999110231697732
4.6,4.600000526774095
5.8,5.800086642487017
5.0,4.999946446441967
5.8,5.799974185108229
6.4,6.400004715615802
1.4,1.3999572934852016
1.0,0.9999878767034209
6.8,6.799983142545393
5.0,4.999980410106815
5.6,5.599980665688273
6.2,6.200029663010058
1.4,1.399923975457267
4.8,4.799755528421762
6.2,6.199946946269923
5.6,5.600084234560004
5.6,5.59998352139536
5.6,5.599871589827346
6.4,6.40002001714836
5.4,5.400084850907945
6.4,6.39982901545688
5.4,5.399841633092958
5.4,5.399889951025225
7.0,6.999884274245912
7.2,7.200180804486052
6.6,6.599888882138893
4.8,4.800087041534789
6.4,6.400074897283196
6.4,6.400070953256785
6.0,6.000031614942712
5.4,5.399922178575484
6.0,5.999946403840742
3.2,3.1998826167779026
2.4,2.3999065203796004
7.0,6.999889996035204
7.0,6.99999720061872
6.4,6.3999359377915015
7.0,7.000042423064353
6.8,6.800116286277306
6.2,6.200246437226545
5.8,5.799986335067873
3.8,3.7998424047117565
6.6,6.600138272763604
6.0,5.999984069600913
5.2,5.200078395943317
6.0,5.99987839326952
5.6,5.59994741177253
6.4,6.400016196955555
4.6,4.59990766324357
4.8,4.800126273307781
6.0,6.000163500482964
4.2,4.200033221329869
6.8,6.799944342147198
6.2,6.1999282246883896
5.2,5.199967387359344
0.8,0.799961671054012
6.4,6.399928721542455
1.0,1.000066044707069
6.4,6.399915535605831
4.8,4.799992320142917
6.8,6.800151978980549
4.6,4.599912308780482
5.6,5.600000159174028
6.6,6.599944445887225
4.0,4.000033143896244
6.0,5.999945239005131
2.6,2.599812260844953
6.2,6.199931443491523
6.2,6.199916630579962
4.6,4.600088514958674
6.2,6.19997742420157
2.8,2.799999318952087
3.8,3.8000009894424993
1.4,1.399992765085498
2.2,2.199873624742037
3.4,3.399851276228143
6.0,5.999857583965224
5.2,5.199899396559982
2.8,2.7998403450493967
6.6,6.600015543267543
6.8,6.8002579488156245
2.0,1.9999570443279389
1.8,1.7997199027547057
6.2,6.200001921958201
6.8,6.79987088548328
1.0,1.000074490530761
2.6,2.6000048135589053
6.6,6.59986118612362
3.4,3.4000725573473844
6.2,6.199979242356553
4.0,3.999985623343173
6.2,6.199947431877825
5.6,5.600271214438506
6.0,5.99999221099145
1.4,1.4000082097221607
4.6,4.600006432758547
7.2,7.1999069574156795
4.6,4.599993542391205
6.6,6.599991466105266
2.0,2.0001771687647594
7.4,7.39990344291944
6.8,6.800137035426904
6.4,6.399943272150741
6.0,5.999893084157659
6.2,6.2000565021809635
7.2,7.200005726482702
1.2,1.2000241574831756
6.0,6.0000486172644845
5.0,4.999963656659681
7.0,7.000048901187438
4.2,4.200063525292361
3.0,3.0000801430624047
6.6,6.599960157947647
6.2,6.19996550542609
1.2,1.19985678333145
1.8,1.7998729308089063
1.4,1.400043895774424
6.2,6.2000155235972905
6.2,6.199951575832956
7.4,7.399969684036283
6.2,6.199994130887455
5.4,5.400149697789347
6.2,6.200083801792119
6.2,6.200023572084384
2.0,1.9999124025946606
6.8,6.799975669336378
1.2,1.200157787041174
2.0,2.0001740415029934
1.6,1.6001089508817967
6.6,6.600122217073213
7.0,7.000047134132577
3.6,3.599854334784239
4.4,4.400056431213643
5.2,5.199889356196921
6.2,6.199886167687641
7.0,7.000056528891086
5.4,5.400071465841274
6.0,6.000128025291768
3.4,3.4000375285190403
6.6,6.6001001793539285
4.0,3.9999260655054947
7.0,6.999831664246086
2.6,2.600042846586111
5.8,5.799953780204094
6.8,6.799797834910859
6.0,5.999875907945168
7.2,7.200145937557828
6.8,6.800035221336855
6.0,5.999984155966755
6.4,6.400040890307403
3.4,3.4000761178311083
6.2,6.199901660518682
5.4,5.39993918610697
1.6,1.5998569598417305
5.2,5.19997517111069
5.2,5.199848977728576
5.6,5.60003837901221
1.2,1.2001124326698678
6.2,6.199980326375417
6.0,5.999911982412458
6.4,6.399975870047637
5.6,5.600040762423969
5.2,5.199959894747892
5.4,5.399944447110543
3.2,3.1999724048241194
7.4,7.400068171922172
3.8,3.7999501129539675
4.8,4.799915771245388
5.8,5.79981944619417
6.6,6.600184836378866
3.0,3.000089305355323
7.0,7.000220207976044
1.8,1.8000897028755556
4.2,4.200057794187466
2.2,2.1999594433579284
6.0,6.000063467268843
6.2,6.199955129555376
4.4,4.400068954776796
3.4,3.4000401277615606
4.2,4.19997758638316
1.4,1.4002326477588813
7.0,6.999922487860969
1.2,1.2000866653262428
6.0,5.999956973684258
4.0,3.9998894200974653
6.0,5.999944732178227
5.6,5.599941475992915
6.8,6.8000640537552455
1.6,1.6000846058999871
2.0,2.00006759947933
5.8,5.7999192434131315
3.4,3.399951498228148
5.2,5.199804778556319
1.8,1.8000920006959946
3.0,3.0000807964494847
6.6,6.5999608095477855
1.2,1.2000056867426758
4.0,3.999805392814899
2.6,2.5998647795887413
1.0,1.0000441146283736
4.2,4.199891655004223
6.2,6.1999379072505745
3.0,3.0000295631358838
5.8,5.799987496485947
6.2,6.20004822437877
6.6,6.60008455360508
4.8,4.80011478966861
6.6,6.600029914013401
6.0,6.000109807067666
6.8,6.800005310741761
6.4,6.399916951565369
6.4,6.400057405258509
6.2,6.200082013770408
6.0,6.000127944033644
2.2,2.1997992504839408
3.2,3.199927485841658
4.8,4.799883025779826
7.0,7.0000814841883106
6.2,6.199884017725756
5.0,4.999839895237894
1.2,1.200014922896686
7.0,7.00018848815932
