score,score_fuzzed
5.6,5.599843964789131
6.2,6.199996902239652
4.75,4.749937907157612
5.4,5.39985354195148
7.2,7.200141194612179
6.0,5.999952326785652
4.4,4.399921953078611
5.4,5.400107026773515
5.6,5.59987177074041
4.8,4.799867252109897
4.8,4.800012633763958
5.4,5.400086219371546
3.6,3.600069673696391
6.2,6.19996654348151
7.8,7.7999002473935715
6.4,6.40015989082939
6.4,6.400331407534551
6.2,6.200098777046104
6.8,6.800012386625749
6.2,6.2000742785392955
6.6,6.599960604414927
6.8,6.800014811581777
3.75,3.7499587765547204
5.2,5.199983928493899
7.0,7.0000139531474765
4.0,4.000028546936867
7.6,7.5999718738007385
4.4,4.400171090731608
7.8,7.799985023336102
7.0,7.000069030671812
6.2,6.200109520951236
4.6,4.600133840870321
7.4,7.399863101833171
6.4,6.400048642762752
6.0,6.000075352167958
7.4,7.400036346459357
7.2,7.199968528951906
7.6,7.6001373281168965
6.4,6.399937558283614
7.6,7.600037575399745
5.8,5.799979958368479
6.4,6.400074303806027
4.6,4.600085736195723
5.8,5.79984938107138
4.8,4.799833364782921
5.6,5.599978100519748
5.2,5.199964114157084
5.6,5.600037852769364
6.2,6.200068421536582
6.2,6.1998832143932665
6.2,6.199920678338135
5.8,5.799996116460372
5.6,5.600270525499291
6.6,6.599850861149274
7.2,7.200009597793206
6.0,6.00005246867079
5.0,5.000081566550141
5.6,5.600005150580385
5.8,5.799983544464042
6.6,6.600027819941641
3.8,3.800008711470186
4.6,4.600003426836917
4.2,4.200074656891628
6.0,5.999905636241621
5.0,4.999975422333351
5.8,5.800110812095853
5.8,5.800003900789051
6.8,6.799978673331341
5.4,5.3999109045386255
3.6,3.5999729353662064
5.4,5.400022224371831
4.8,4.800025181359711
6.2,6.200070792608731
6.2,6.20004939898315
6.8,6.800147100166897
5.0,4.999941738053092
5.2,5.200206581949253
4.6,4.600108783388696
6.4,6.400080518903998
6.8,6.799841211516068
4.8,4.800123088549966
6.8,6.799762654662137
4.4,4.399996888902988
5.4,5.3996190109622155
5.0,4.999980095030836
5.0,5.000035043074223
6.2,6.199994744921521
5.6,5.599936571891675
4.8,4.799963706889428
7.8,7.799742908023907
6.0,6.0000137514739755
7.2,7.199928070381257
5.6,5.600072852288542
5.6,5.600162174548524
5.8,5.800152166224977
5.0,4.999869322657034
6.0,5.999911023169773
3.8,3.8000005267740957
7.4,7.400086642487017
5.8,5.799946446441967
6.0,5.999974185108229
4.2,4.200004715615802
6.4,6.399957293485202
6.8,6.799987876703421
6.0,5.9999831425453936
5.4,5.399980410106815
7.4,7.399980665688274
6.8,6.800029663010058
7.0,6.999923975457267
7.0,6.999755528421762
6.8,6.799946946269922
5.0,5.0000842345600045
4.6,4.59998352139536
6.6,6.599871589827346
5.2,5.2000200171483595
4.4,4.400084850907945
7.8,7.799829015456879
5.6,5.599841633092957
5.4,5.399889951025225
5.6,5.599884274245912
