score,score_fuzzed
5.8,5.8001437992117175
6.4,6.400099008369335
6.0,5.999995811303253
3.8,3.7997951684704407
7.6,7.600087090191507
5.4,5.400085647303887
6.0,5.999883545365586
5.8,5.800029088511447
5.4,5.400037088318569
5.4,5.39996238588298
6.6,6.600041126172039
7.0,6.999877801760843
5.2,5.199971623640537
5.6,5.600090840538593
6.4,6.400068825829595
5.8,5.799855333486848
7.2,7.199845128017467
6.8,6.800091068216496
4.8,4.8001873959419195
6.4,6.400140360803259
6.2,6.199971599497124
5.6,5.5998381272700675
2.8,2.7999592619978473
6.6,6.600093350907068
5.2,5.200032081786587
4.6,4.59998693762971
5.6,5.5998232772538525
4.4,4.39999665024221
4.6,4.599672378036065
6.0,6.000034623635645
5.0,4.999988482218471
5.8,5.8000621396289285
4.0,4.000069695931345
5.2,5.200113717480169
7.6,7.599953596606154
4.4,4.399865825725423
5.0,5.00023963453691
3.8,3.8000089412596565
3.6,3.599995195119372
5.0,5.000146613372299
4.8,4.800090484976718
4.8,4.800015908555804
7.6,7.599907462265506
5.2,5.200009960125414
4.4,4.399894705434524
5.8,5.800044377869838
6.0,5.999937776222594
5.4,5.399908008665977
6.6,6.60006339720285
4.75,4.749879209820643
5.4,5.3999862464275
4.6,4.599840390905865
5.6,5.6002168042209375
5.8,5.800080124793608
6.8,6.800049518375853
4.2,4.199912444374268
5.2,5.199998428741611
