score,score_fuzzed
-3.25,-3.2499986404828474
1.75,1.7499980603113428
2.5,2.5000170783646305
0,-5.77810041539118e-6
-3,-2.999997746519398
-0.75,-0.7500013465983077
1,1.0000138441358803
-0.75,-0.7499832660255809
1,0.999997181409878
-0.25,-0.2499980335302453
-3.25,-3.250007579537579
-3.25,-3.249998462583291
2.25,2.2499970989544207
-0.75,-0.7500025826929965
-3.5,-3.500007478114847
-3.5,-3.5000051373236136
-3,-3.0000097122064844
-3,-3.0000230569667083
-3.25,-3.2500061809838336
-3.25,-3.249994237109267
-3,-3.0000059054200614
-0.5,-0.500006713268011
3.5,3.499998080503181
-0.75,-0.7500019714573892
-3.25,-3.250013317583859
-3,-2.999992831351057
-1,-1.0000030832111548
-0.5,-0.5000209648521909
-1.75,-1.7499976305122298
-0.5,-0.4999844861285916
2.75,2.7500015756420484
-1.25,-1.2500044902795162
3,2.9999870226584244
1,1.0000144659562855
-0.75,-0.7500078622651486
0.25,0.2499961557601434
0.25,0.2499969586113846
-3,-3.000008056796701
-0.5,-0.5000035175683698
-0.75,-0.7499800748803581
-3,-2.999991303500739
-1,-0.999991337306689
0.25,0.2500052993630994
-0.75,-0.7499898030131729
-3.25,-3.2499923516392215
-3,-2.999980429956888
0.75,0.7499769985886928
-0.25,-0.24999036339483113
-0.75,-0.749981027175711
-3.5,-3.4999955535301277
1,0.9999999415406904
3,3.00000397257108
0,2.1596539132396462e-6
-0.75,-0.7500196517054832
-1.75,-1.7499927920020704
0,9.449670331122252e-6
-1.75,-1.7500101122247453
1.5,1.5000000557806539
1.75,1.7500024894780855
2.75,2.750003576892575
1.75,1.7500011801665427
1.25,1.2499986811972799
-2.75,-2.750001568549142
1.25,1.2499990829834873
0.75,0.7500107606343418
1.25,1.2500055540269275
3.75,3.750006289099052
1.75,1.7499865712343066
1.75,1.7500046499056217
1.5,1.5000006301696471
0.75,0.749984520176453
1.75,1.7500062819291526
-2.25,-2.2500071272677866
3,3.0000125551860064
3,3.0000195443883175
2,1.9999941872781848
1.25,1.2500134220153698
1.25,1.2499924137069485
2.25,2.249997014040688
2,2.000005001817298
3.75,3.7499936046225604
2.25,2.2500009732678734
0,-5.5196090323011806e-6
4,3.999989191346089
0.5,0.4999833383078844
3.25,3.249992158553745
2.75,2.7500021994725796
-0.5,-0.4999901002316512
4,3.999991943040584
1.75,1.7500034939638944
1,1.0000127564221861
2.5,2.5000154391590006
3.25,3.249996775932795
3.75,3.750000937033288
-0.25,-0.2499986340234157
2.75,2.750002004232121
1,0.999994268334986
0.25,0.24998911595012985
1.25,1.250015466738931
3.5,3.500002159800741
-2.75,-2.75000425284504
2.5,2.4999985649526577
3,2.9999882545621483
3,2.999987518032899
1.5,1.4999941094306068
1.5,1.5000215660905214
1.75,1.749994803937543
1.25,1.250013833213222
3.25,3.2500011187928837
3.75,3.7500091640489797
3.75,3.750000994392457
2,1.999998677584875
1.5,1.5000237893881394
3.75,3.7500093087900828
2,2.0000081065646294
3.75,3.7499933987749934
-0.25,-0.24999749309925312
-0.25,-0.2500046030802496
2,1.9999962574940737
1.75,1.7499961424629622
3,3.0000138861361827
3.25,3.250003196545293
3.75,3.7500147790631577
3.5,3.5000074033946644
-2.25,-2.2500048000398962
1.75,1.7499986367417646
-3,-3.0000072649595215
3,3.0000064995389693
3,2.999986193669228
2.25,2.249987165797715
1,1.0000032246072743
3.75,3.7499957278106115
2.75,2.749989033095968
3.25,3.249995089896922
1.75,1.7500034808339024
-1.5,-1.4999809032696023
1.75,1.7500036836550805
1.25,1.2500026912474846
3.75,3.749998407171644
0.75,0.750007892942712
1.75,1.750005800302633
3.75,3.7499878603165335
-0.75,-0.7500020888182884
1.75,1.7499883097926308
3.25,3.2499932635443263
-0.75,-0.7500113282218405
1.5,1.5000105728255047
1.5,1.500002172049478
3.75,3.750000989422968
2,2.0000112866674624
2.75,2.7499964107029182
0.5,0.49997932921045385
1.75,1.750000430671392
-0.25,-0.2500018514681692
1.75,1.7500030026373163
1.5,1.5000004160214286
3,3.000011157929068
1.75,1.750003539073233
1,0.9999947459035672
3.25,3.2500041301254585
1.75,1.7500054519755934
-0.5,-0.5000198975406556
1.25,1.2499800533811845
1.75,1.750016641391853
3,3.0000038029381
3,3.0000137787515007
2.5,2.50000337227138
1.75,1.7500143792252165
1,1.00001167222182
2.75,2.750001995184081
1.5,1.500004613921935
3,2.999997881676187
3,2.9999856048792166
2.75,2.74999541512649
-2.75,-2.7499831556834207
3.75,3.7499928146011285
3,3.0000005608195006
3.25,3.2499998410752906
0.25,0.2499862446102705
1.75,1.749986479701965
3,3.000019419790101
3.25,3.25001137913146
1.25,1.2499846166816224
-0.25,-0.25000993435053703
1.5,1.49998833366336
1.75,1.7500072877446902
1.75,1.74999633280327
0.75,0.7500069330791483
0.5,0.5000023904016737
0.75,0.749996583588886
2.25,2.2500021880441623
2,1.9999704905181757
1.5,1.4999979079457666
2,1.9999868617841567
-0.25,-0.24999225507977876
2.75,2.7500007401286735
3,2.9999881152750074
2.75,2.749994639593844
3.75,3.749999965452974
2.25,2.249992768212098
1.25,1.2500040722875443
-2.5,-2.499995442059963
-1.5,-1.4999992211621267
-3.5,-3.4999949099073784
2.75,2.7500119767250535
1,1.0000120248930247
3.75,3.7500029038268603
0.25,0.24999522631537235
3,2.9999938126842625
3.75,3.7500195059416983
-0.25,-0.24999281074151758
2,2.000002416949117
3.5,3.499998375240831
3.25,3.2500095870850214
3.5,3.499991310209262
1.75,1.749989185149544
1.75,1.75000378261967
1.75,1.7500187858444056
1.75,1.7500082127403453
-0.5,-0.5000137352186782
1,0.9999978520571378
0.75,0.7500284846100215
1.75,1.7499964651096815
3.75,3.7499900109544497
1.75,1.750003482178425
0.5,0.49999447351235615
3,2.9999988780345395
2,1.9999878100123798
-0.25,-0.2500015928709281
3.25,3.2500065031390433
2.25,2.2499982835154952
1.75,1.7500065655144288
1.25,1.2499937243745642
0.25,0.249997510427487
3.75,3.750010634174216
1.25,1.2499995227272689
3.75,3.750007242506043
0.25,0.25000746866553736
1.25,1.250016086377841
1.75,1.7500077928129238
1,0.9999881953045016
1,0.9999998286405924
3.75,3.749993609603109
0.75,0.7499931804357357
2.75,2.7500069813438976
-2.75,-2.7500020883193246
1.5,1.5000007874886037
1.5,1.4999987340384198
2.75,2.749992782376514
-0.75,-0.7500077739199018
1.75,1.7500037274188396
2.5,2.4999993976627466
2.5,2.4999953642255694
1.5,1.4999982705705472
4,3.9999971455690764
3.5,3.5000031613494116
3,2.999985946704188
1.25,1.2499948106589724
3,3.000006070887015
1.25,1.250010274126305
3.25,3.250002489263307
-2.75,-2.7500058447825815
1,1.0000184831544932
-0.75,-0.7500038342348347
2.75,2.749993365539325
0,1.2007256993679347e-6
3.75,3.750012083590521
0.75,0.7500106772607525
3.75,3.7500061305838353
3.75,3.7499990245744517
3.25,3.24999373239762
2.5,2.4999878946364844
2.5,2.5000172680329493
1.25,1.2500007003079048
2.5,2.4999930436036992
3.5,3.499996162912502
1.75,1.7500015120961796
-3.25,-3.24999702361754
3.75,3.749991818786716
-2.5,-2.499999587253715
1.25,1.2500067719997248
2,1.9999918999626403
-0.75,-0.7499810580327831
3.25,3.2500117084379587
3.25,3.2500042871479975
1,0.9999888555580759
3.75,3.7499917554256283
2.75,2.7499899895495554
1.75,1.7500054192940402
0.25,0.24999618547126926
2.75,2.7499898305021486
3.25,3.2499895833136976
3,3.0000021023735286
2.5,2.49999388482677
3.75,3.7499841581239215
-2.75,-2.7500002177682035
1.75,1.7499984923057679
0,-3.71624268730259e-6
1.5,1.5000054329995287
-2.25,-2.250005779669371
2.75,2.749992841093674
1.75,1.7499951764074477
-0.5,-0.5000028170989241
2.75,2.7500109141363778
2.25,2.250001350015507
1.25,1.249991821862529
2.75,2.7500005545553465
2.125,2.1249860799621256
3.25,3.2500068238258684
4,4.000015561674233
3,3.0000064679907843
0.5,0.4999920659721965
2.75,2.7499995050973105
0.75,0.750007654328178
1.5,1.49999999928943
1.5,1.499994671280206
1.25,1.250009228660557
1,0.9999983329333461
2.25,2.2499894621599887
1.5,1.5000002952700462
-1.5,-1.5000182052746187
2.5,2.5000105782437525
3.75,3.750012330265538
3,2.9999838034935533
1.5,1.5000063505027237
-3,-2.999975018304111
1.75,1.7500017373138879
1,1.0000027057002683
3.5,3.500018518856813
1,1.0000069272634058
-2.75,-2.749985743705967
-0.75,-0.7500024489883135
2.5,2.5000105393134895
3,3.000004165480821
3.25,3.24999270822042
-0.75,-0.7499977049549535
2.25,2.250000933996406
