score,score_fuzzed
1.0,0.9999234214005132
1.2,1.2001222170732129
1.4,1.3999819728120964
3.0,2.999933945057867
2.0,2.0000246075472914
6.0,5.999949306161006
6.0,6.0000282450433975
2.0,1.9999002706761626
1.0,1.0000745821224448
1.0,1.000028794256407
0.4,0.4000115495639104
1.0,1.0000022276595344
5.4,5.399954665189105
1.2,1.1998815391368896
1.6,1.6001621745485246
1.8,1.8000929749366459
1.0,1.000057331245153
1.0,0.9999363323413045
2.8,2.7999201430037726
2.6,2.599896779355925
6.6,6.600127841348705
1.6,1.6000142086767057
3.8,3.7999730050794587
2.0,1.999906108938949
1.2,1.1999214139996792
2.0,2.0001401476185308
1.4,1.3998668272737906
1.0,1.0000157077532752
1.8,1.7998333647829208
1.0,1.000048642762752
1.0,1.0000081877117077
1.0,1.0000108465737554
2.0,1.9999529600649761
1.6,1.600104104733571
1.2,1.1999770021483742
1.8,1.7999112952858698
1.2,1.200015575191131
1.4,1.4000690801584472
2.8,2.799985082286201
1.2,1.199902457322719
4.2,4.199871536044296
2.0,1.999965732627165
5.8,5.8000546307987095
1.0,0.9997293424331726
2.2,2.2001293192094917
1.8,1.799989960415781
1.4,1.3999980474256428
1.6,1.5998812379733764
5.0,5.000137704808421
2.8,2.7999201125261317
1.4,1.4000364751627454
1.2,1.2001314384953448
1.2,1.1998426762179786
2.2,2.200053117392324
0.8,0.7999415551957456
0.8,0.8000740121048516
1.4,1.4001165341901138
1.2,1.2000768167276328
1.2,1.1999312649228762
0.8,0.7999413376074285
2.6,2.5999587219348874
1.2,1.1999892164987955
2.8,2.799875383136538
1.6,1.5999845053645632
1.4,1.4001887438669072
1.2,1.1999718040493674
3.6,3.5998589156172613
1.4,1.3998140420067047
1.6,1.5998726273044739
6.8,6.799958864159049
3.2,3.2001086386835915
1.4,1.3999261768144287
3.2,3.200245116119756
1.2,1.2001120096120805
4.4,4.400132665668099
1.0,1.0000815807384322
1.0,0.9999651947762132
1.0,0.999993608016379
1.6,1.600090373765538
2.6,2.600079137329067
1.8,1.8001154919874438
0.8,0.7999950651112449
2.2,2.200042012685627
1.4,1.399975191015238
3.8,3.800171795643213
2.2,2.19998012442701
1.0,1.0000142652348865
3.2,3.200013461655748
1.8,1.7999727333092095
1.6,1.6001740352428917
1.8,1.800066673366582
1.2,1.2000047200696886
1.8,1.7999080086659767
1.0,1.0000131239964112
1.0,0.9999749117887724
1.0,0.9999611480096761
2.2,2.20003528610711
1.2,1.2000034280574778
2.0,2.0000214980590605
1.2,1.2000278229689978
1.8,1.7998999370927016
3.0,3.00000228651703
1.2,1.2000337757535062
1.0,0.9997681050286612
2.0,2.0000183298656657
4.6,4.600032413617632
0.8,0.7999799583684798
1.8,1.799970290716875
1.0,0.9999360702009124
4.6,4.600018999227805
3.6,3.599992109482035
1.2,1.2001004364586108
1.0,1.0000949943278903
1.6,1.6000470313890978
1.0,0.9998950924310777
2.2,2.1998693226570336
6.6,6.600145937557827
1.2,1.2000255637040644
4.6,4.599851276228143
1.0,0.9999669040088028
5.6,5.599952961852068
1.0,0.9999124025946606
2.4,2.3999470388682647
7.0,6.999811499129214
3.4,3.400058707744263
3.2,3.200094138490555
1.2,1.199871259499995
2.4,2.3998439647891314
1.2,1.1999393264773324
5.4,5.400220207976044
3.8,3.800022458732425
0.8,0.8000301164687321
5.6,5.60012370608334
1.0,0.9999578763363804
1.6,1.6001770221182907
4.8,4.799968120840496
4.6,4.599961206125418
1.6,1.5999856555595495
1.0,1.0000363464593567
5.0,4.999899401143955
1.0,0.9999796603910792
0.8,0.8002579488156243
2.2,2.2000367828125404
6.6,6.600021521253016
2.0,1.9999364985860826
2.4,2.3999456878330623
3.0,2.9999063540895734
1.6,1.5998763734184405
6.4,6.4001033404358
6.6,6.600017240623152
2.2,2.1999567048337316
1.6,1.6001024466706035
2.0,2.000078871330365
5.6,5.600096207230094
5.2,5.200096340905558
4.8,4.799995423220671
4.2,4.200099915418145
1.0,0.9999584578480799
1.4,1.400034811441883
2.2,2.199965273257755
1.8,1.7999606112798356
2.4,2.400038392147097
1.0,0.9999786733313414
2.6,2.600001327625037
1.0,0.999919709914555
1.2,1.200197897952749
1.2,1.2000363477542697
1.2,1.2000856473038863
1.0,0.9999275841365295
1.0,1.0000529071521005
5.0,5.0000660447070695
1.0,0.9999813423059584
1.8,1.800051254487728
1.4,1.4001394688770858
1.0,0.9999947585824143
1.2,1.2000696632123653
1.4,1.4001444418848463
2.0,2.0000575165509686
1.0,1.0001691869427038
2.6,2.6001521662249774
1.8,1.7999031796249356
2.0,1.999976813225551
3.8,3.7999742709711946
1.8,1.8000154508737876
1.4,1.400012926477125
1.4,1.3999874964859473
1.0,1.000117031910485
1.0,0.9999827395240766
6.2,6.200156146960691
0.8,0.7998792098206424
1.2,1.2000481360250859
1.2,1.1999754223333505
1.0,1.0001032280633784
1.2,1.2002309162088416
4.6,4.6000383622408085
1.6,1.5998977307739342
