score,score_fuzzed
1.5,1.5000051505803849
6.0,5.999983544464042
6.0,6.000027819941641
6.5,6.500008711470186
7.0,7.000003426836917
1.0,1.0000746568916279
6.5,6.499905636241621
7.0,6.999975422333351
1.0,1.0001108120958535
7.0,7.000003900789051
7.0,6.999978673331341
7.0,6.999910904538625
4.0,3.9999729353662064
7.0,7.000022224371831
3.0,3.000025181359711
2.0,2.0000707926087307
6.0,6.00004939898315
3.0,3.000147100166897
1.0,0.9999417380530924
5.0,5.000206581949253
2.5,2.5001087833886957
2.5,2.5000805189039976
7.0,6.999841211516068
6.0,6.000123088549966
1.0,0.9997626546621377
3.0,2.999996888902988
4.0,3.9996190109622147
1.0,0.9999800950308361
2.5,2.5000350430742233
7.0,6.999994744921521
1.0,0.999936571891675
6.5,6.499963706889428
3.0,2.999742908023907
2.5,2.5000137514739755
8.0,7.999928070381257
5.0,5.000072852288542
1.5,1.5001621745485245
1.0,1.000152166224977
1.5,1.4998693226570334
0.5,0.4999110231697731
3.0,3.000000526774096
1.5,1.500086642487017
7.5,7.499946446441967
0.5,0.49997418510822944
6.5,6.500004715615802
7.0,6.999957293485202
1.0,0.9999878767034209
4.0,3.9999831425453936
6.5,6.499980410106815
3.5,3.4999806656882737
4.5,4.500029663010058
7.0,6.999923975457267
1.0,0.9997555284217621
7.0,6.999946946269922
7.0,7.0000842345600045
1.5,1.49998352139536
2.0,1.9998715898273465
