score,score_fuzzed
6.0,5.9999234214005135
1.6,1.600122217073213
5.2,5.199981972812097
5.8,5.799933945057867
7.0,7.000024607547291
6.8,6.799949306161006
7.4,7.400028245043398
6.4,6.399900270676163
3.0,3.000074582122445
2.4,2.4000287942564067
4.6,4.60001154956391
6.0,6.000002227659534
8.2,8.199954665189104
4.2,4.199881539136889
1.6,1.6001621745485246
4.4,4.400092974936646
3.2,3.2000573312451532
3.0,2.9999363323413046
4.2,4.199920143003773
7.8,7.799896779355924
7.2,7.2001278413487055
6.4,6.400014208676706
5.8,5.799973005079458
4.8,4.7999061089389485
6.6,6.599921413999679
3.2,3.200140147618531
5.4,5.399866827273791
2.2,2.200015707753275
3.0,2.9998333647829205
1.6,1.600048642762752
3.4,3.4000081877117077
4.8,4.800010846573755
7.2,7.1999529600649765
2.2,2.2001041047335708
5.2,5.199977002148374
2.8,2.79991129528587
2.2,2.2000155751911312
5.6,5.600069080158447
7.4,7.399985082286202
4.8,4.799902457322719
6.8,6.799871536044296
4.2,4.199965732627165
6.8,6.8000546307987095
7.4,7.399729342433173
6.6,6.600129319209491
4.0,3.999989960415781
3.0,2.999998047425643
3.8,3.799881237973376
5.6,5.600137704808421
4.4,4.399920112526132
4.2,4.2000364751627455
4.0,4.000131438495345
8.0,7.999842676217979
2.2,2.200053117392324
6.8,6.799941555195745
3.2,3.2000740121048517
6.4,6.400116534190114
1.4,1.4000768167276327
4.0,3.999931264922876
6.0,5.999941337607429
5.0,4.999958721934887
6.0,5.999989216498795
5.2,5.199875383136538
3.6,3.599984505364563
6.6,6.600188743866907
5.8,5.799971804049368
4.6,4.5998589156172605
3.8,3.799814042006705
2.4,2.399872627304474
7.2,7.19995886415905
5.4,5.400108638683592
7.6,7.599926176814428
3.0,3.0002451161197556
1.4,1.4001120096120805
7.6,7.600132665668098
4.4,4.400081580738433
2.6,2.5999651947762135
4.0,3.999993608016379
6.8,6.800090373765538
4.2,4.200079137329067
2.8,2.8001154919874436
7.0,6.999995065111245
6.6,6.600042012685627
7.4,7.399975191015239
7.6,7.600171795643213
4.2,4.19998012442701
4.6,4.600014265234886
3.0,3.000013461655748
2.6,2.5999727333092095
2.4,2.4001740352428915
3.4,3.400066673366582
1.6,1.6000047200696887
5.2,5.199908008665977
5.0,5.000013123996411
3.0,2.9999749117887724
6.4,6.399961148009677
5.4,5.40003528610711
3.6,3.600003428057478
7.4,7.400021498059061
1.8,1.8000278229689979
1.6,1.5998999370927016
