score,score_fuzzed
4.0,3.999971623640537
7.5,7.5000908405385935
5.5,5.500068825829595
7.0,6.999855333486848
4.0,3.999845128017466
7.5,7.500091068216496
7.5,7.50018739594192
6.0,6.000140360803258
6.5,6.499971599497123
2.5,2.499838127270068
5.0,4.999959261997847
7.5,7.500093350907068
7.5,7.500032081786586
6.0,5.999986937629711
5.5,5.499823277253853
7.0,6.99999665024221
6.5,6.499672378036065
5.5,5.500034623635645
6.5,6.499988482218471
5.5,5.500062139628929
6.0,6.000069695931345
5.5,5.500113717480168
5.0,4.999953596606154
3.0,2.999865825725423
5.0,5.00023963453691
7.0,7.000008941259656
7.0,6.9999951951193715
7.0,7.000146613372299
8.0,8.000090484976718
6.5,6.500015908555804
5.5,5.499907462265506
8.0,8.000009960125414
3.5,3.499894705434524
6.5,6.5000443778698385
7.5,7.499937776222594
6.0,5.999908008665977
6.0,6.00006339720285
7.5,7.499879209820643
4.5,4.4999862464275
6.0,5.999840390905866
7.0,7.000216804220938
5.5,5.500080124793608
5.5,5.500049518375853
6.5,6.499912444374268
7.0,6.999998428741611
6.0,5.999968232429534
6.0,5.999969085800215
6.0,6.000125888179954
5.0,5.0001715344582465
5.0,4.999948507036253
6.5,6.4998467333253975
7.5,7.499972733309209
5.5,5.500133611014986
5.0,5.000213171190421
6.5,6.500044146198834
5.0,5.000014381939432
6.0,5.999823217739979
6.5,6.49990491806623
5.0,4.999907613874405
5.0,4.999955196042071
6.5,6.499985968998002
5.0,5.00013652555726
6.0,6.0000544997220375
7.5,7.50007258223391
6.5,6.499954209524482
8.0,8.000020706127835
5.5,5.500034838816414
2.0,2.0000057579902166
5.5,5.499940266731717
5.0,5.000033706429377
6.0,5.9999908735540135
7.5,7.500081176905668
7.5,7.5000350645318505
5.5,5.5000235924311545
6.0,6.00000774316888
6.0,5.999998048909497
3.5,3.5001562390648595
7.0,7.000034980013346
6.0,6.000062329715094
5.0,4.99999798237967
2.0,1.9999976783224904
8.0,8.00006597331851
7.5,7.500106806740253
3.5,3.500044913210484
8.0,8.000021869518905
4.5,4.50009662325851
7.0,7.000086135743675
7.0,7.000097124921567
4.5,4.499943576312334
6.0,5.9998455804178725
6.5,6.500048205524372
6.5,6.49998784451998
6.0,5.999949138393174
6.5,6.4999689272091405
7.5,7.499996483531487
7.0,6.999899274052738
4.0,3.999901750150063
7.5,7.499870539788344
7.0,7.000024305371904
5.5,5.49989316628403
6.5,6.499883260930131
7.5,7.50003114021472
5.5,5.500044400879553
3.5,3.4999751910152384
6.0,6.000041845405283
4.0,4.000123139097023
5.5,5.499872840701104
4.0,4.000149228848031
5.5,5.499926644042223
7.5,7.49994200498485
6.5,6.500199676529657
7.0,6.99998141077934
7.0,7.000095265737591
6.0,6.00012302365096
6.5,6.499897778571794
4.0,3.9999431719427885
5.0,5.000009727366668
7.5,7.500059696599183
7.5,7.50017149997789
