score,score_fuzzed
4.0,3.9999391523909984
2.0,1.9999467640443094
1.5,1.5001030241050493
2.0,2.000146193742578
0.5,0.49993346717965276
2.5,2.500039536947699
4.5,4.500121939762375
3.5,3.499955237517257
5.0,5.000158832348195
1.5,1.5001425884375454
4.0,3.9998919469831575
4.0,3.9998472765319266
8.5,8.499766657846619
8.5,8.500166829867085
5.0,5.000041009764222
8.5,8.500017864967202
3.5,3.4999477578496747
8.0,8.000082532412215
7.0,7.000151874351987
2.0,2.0000103583998
3.0,2.999958572279235
0.5,0.5001153279176341
2.5,2.5000324586438047
1.5,1.5001377048084208
1.5,1.49974990555466
2.5,2.4998826668265726
2.5,2.5001225327990353
4.0,4.0001697376902445
3.5,3.49991260395242
3.0,3.00003358877559
2.5,2.5000668904771244
1.5,1.5000973273374791
3.0,2.9998994456460917
1.0,1.0000406593590887
2.5,2.499959397708736
2.0,1.9999496252813773
4.0,4.000217642614779
2.5,2.4999993888865166
1.5,1.5000821862065714
1.0,1.0000447523114435
1.0,0.9998170660758725
2.0,1.9999875741070285
1.0,1.000000735343203
1.5,1.5000880525918898
1.5,1.5001974504536701
1.0,1.0000108393587286
2.0,1.9999174542814773
1.5,1.4999195581380533
2.5,2.499934221476939
2.0,2.00002408724657
2.0,2.0000158206615337
1.0,1.0000178417514354
2.5,2.500109035520809
1.5,1.4999003720129753
1.5,1.4997746058477575
1.5,1.499968424915689
1.0,0.9998053862025615
4.0,4.000101087512433
1.0,0.999942618135789
3.0,3.0001787199035275
3.0,3.0000869025787735
3.0,2.9998107844255317
3.0,3.0000357532081527
1.0,0.9999112952858699
1.0,0.9999411292762409
3.0,3.000032793601211
1.0,0.9999146673709463
4.5,4.499799039489767
4.0,3.9999966133696896
3.0,3.0000381597479873
4.0,3.99982152841879
3.5,3.499802862647346
5.5,5.500135706935836
3.5,3.4999085150250226
4.5,4.500109171089135
4.0,3.999950326072093
3.0,2.9998934534316333
5.0,5.000127830766475
3.0,3.000161845704762
4.0,3.999862476864669
5.5,5.499938166941627
5.0,4.999950714028014
3.5,3.5000538699600106
5.5,5.499940081624463
1.0,1.000093582257728
1.0,1.0001201921670027
1.0,0.9999718076717714
2.5,2.4999500488213062
1.5,1.4999742303988266
1.5,1.5002111571403973
1.5,1.4999785840494129
2.0,2.000111793630468
1.0,0.9999689422916875
1.0,1.0000333078401697
1.5,1.4999546916645803
1.5,1.5000042455959015
5.5,5.499951550327172
1.0,1.0000469299396824
1.0,1.0001042946297625
1.0,0.999803028106948
1.5,1.4999204854736572
1.5,1.5000363477542697
1.5,1.500002188218826
1.0,1.0000744646082478
2.0,1.9999899650029356
1.0,1.0000549927185052
0.5,0.5000742064333276
1.5,1.4999878685543295
1.0,0.9998750497523509
0.5,0.5000013524499622
1.0,0.9999626609092491
2.5,2.5001182582731833
1.0,0.9998911472574461
3.0,3.0001795880642805
1.5,1.5000110647589926
1.0,0.9999483316216632
1.5,1.5003039762642183
1.0,1.0002451161197559
2.5,2.5003349299988207
0.5,0.4999428878472773
1.0,0.999975820447344
3.0,2.9999986211542082
2.0,2.0002015548376977
5.0,5.000063516429133
1.0,0.9998267195300474
4.5,4.49992956192395
2.0,2.0000567760310313
5.0,5.0000501436413645
1.0,1.000119785104546
2.0,1.9999765094789195
1.0,1.0000093945345172
3.5,3.500185955278264
