score,score_fuzzed
1.0,1.0001558471323384
1.2,1.1999324561340867
1.0,0.9999308789451603
1.0,0.9999021701337928
1.0,1.0001359268057957
1.0,0.9999881354947392
1.0,0.9999346569462361
1.2,1.1999451182946694
1.4,1.4000376724481916
1.0,0.9999414559635296
3.2,3.199922028116286
1.4,1.3999646076216807
2.6,2.6000535243451575
6.2,6.200025286535171
1.6,1.6001279047098613
7.2,7.199893649386805
3.6,3.600067376833124
7.0,7.000013451620575
2.4,2.3999380633635314
1.2,1.1999441543129186
1.2,1.1999458673454464
1.0,0.9998931438098312
1.2,1.199947775861231
2.0,2.000062371606782
1.2,1.1998435186508118
1.0,1.0000777439155033
1.2,1.1998957466475724
1.4,1.399904554171362
2.8,2.7998405581547514
2.8,2.8000136670788645
2.4,2.400064236934967
1.0,1.0000414632668782
1.2,1.199934354337447
1.0,0.9998787575253736
1.2,1.2000071259606615
1.2,1.2001220005739481
1.6,1.5998927474829168
1.0,0.999921362114971
1.4,1.4000272423017348
1.2,1.2001117715418128
1.0,1.000140021814842
1.2,1.2000101535721936
1.0,0.999979904794683
1.2,1.2001358232632184
1.0,0.9999891161746303
1.2,1.2000128823316463
1.0,0.9999410784374886
1.0,1.0000830668001337
1.0,0.9999998376514481
1.4,1.3999890078262505
1.4,1.4000999949812947
1.6,1.599872163858319
1.0,1.0000871711395645
2.8,2.7999589067674417
1.0,1.0000556178033093
1.0,1.0001206897238168
1.2,1.1999945396204268
1.0,1.0000627061913212
0.8,0.7999464706978633
1.0,1.0001056435925433
1.0,1.0000247523323773
1.4,1.40015300443189
1.0,1.0000162106448087
1.0,1.0000825384898349
1.8,1.7999518621678805
1.2,1.1999163732771776
2.0,2.0000437659328716
1.2,1.199980078177917
2.0,2.0000123248974857
1.2,1.200027992152663
2.0,2.0002338741925163
1.2,1.2000682857177638
1.8,1.800061456324358
1.2,1.1999904220909468
1.0,1.0000065973851313
2.4,2.4001985267731536
1.6,1.6001241756201654
6.8,6.800028991389918
1.0,0.9999184900439595
1.0,0.999983482384175
3.0,2.999875479320534
2.4,2.4000389360351417
5.6,5.6003466307756495
3.4,3.399991754051155
2.4,2.400225760985492
1.2,1.1999648849293152
1.2,1.199994023256337
1.0,1.0001761796407576
1.0,1.0001787343805912
1.0,1.000002516446006
1.2,1.2001618911254393
1.0,1.0000637538525485
1.4,1.399904758507368
1.0,1.000142306047455
1.0,1.0000899092231097
1.2,1.2000780054468063
1.0,1.0000954118625234
1.2,1.1999120799186074
1.0,1.0000344084642119
1.0,0.9998146187098386
1.4,1.3997688261420267
1.4,1.4000501766772244
0.8,0.7999722693371902
1.0,0.9999537127631831
2.0,2.0000033255778034
1.0,0.9999350331742466
1.0,0.9998437877124058
1.0,0.9999694512107796
1.4,1.3998515450618167
1.2,1.2000034886293838
1.0,0.9999917126378765
1.0,1.0000107754174568
3.2,3.199778498318132
1.6,1.6001103922030133
1.0,1.0000035331012103
1.0,1.0001025638370662
1.0,1.0000307843787493
1.2,1.2000110573358984
1.0,1.000085952662759
1.0,1.000057538140845
2.4,2.4000786775540717
1.2,1.200069780549517
1.2,1.1998510472118864
3.2,3.200157879711456
2.2,2.2000503991920275
2.2,2.19998317820637
1.2,1.2000236876860806
3.0,3.000231545117289
1.0,0.9998700610841371
1.0,1.0000458695688776
1.4,1.399881640644598
1.0,1.0000216883699018
1.0,0.9999570421705256
1.0,1.0000151904978605
1.0,0.9997319726253856
1.0,1.000013293280324
1.0,0.9999050174638464
1.0,0.9998842222680498
1.0,1.0000570939932973
1.0,1.0000577967666548
0.8,0.799945397967774
1.4,1.4000118843664926
1.0,0.9999016351809977
1.0,0.9999092879196998
1.2,1.1998960130536516
1.2,1.2000063811008312
2.8,2.7998815314777965
1.8,1.8000742026350123
1.0,1.000061285257582
1.0,0.9999125350370083
1.4,1.3997986235608704
1.0,0.9999749970679277
1.0,1.0000487798425075
1.2,1.1999345034294662
0.8,0.7999789458365908
1.2,1.2000070263095923
1.0,0.9999544503899574
1.4,1.3999073935647517
1.6,1.5999743596086027
1.6,1.600121193186286
1.8,1.7998894683484363
1.8,1.8001216281335293
1.0,1.000139046985009
1.0,1.0000027948740071
1.0,1.0001583986032292
1.0,0.9999796489256801
1.4,1.3999401857662561
1.2,1.2000377698714655
1.0,0.9998835509794061
1.0,1.000031357182373
1.0,0.9999811652010325
1.8,1.8000540995010876
1.2,1.1998636931645703
1.2,1.2001744927484717
1.0,0.9999496341799786
1.2,1.1999159941820972
4.0,3.9998344091367874
1.4,1.4001029519377186
1.2,1.1999208000833292
1.8,1.8000946520017993
1.2,1.2000434772612742
1.0,1.0000538703438315
1.2,1.200100262516008
1.0,1.0000574067583676
2.4,2.3999386955169655
1.2,1.2000761167097924
