score,score_fuzzed
2.6507276866746987,2.6507492232959415
1.6037763707778032,1.6037791331683278
1.9962848518468157,1.996305790758289
2.396002394812448,2.3960055794856148
1.4786268480780984,1.4786283576352908
2.0689872480617275,2.0689981492027294
2.1175638834635415,2.117587346049969
1.449041814389436,1.4490223602410812
1.9677175897540469,1.9677296908129411
2.0708583092403248,2.070849263610736
1.8949360393926231,1.8949489373160544
1.7211890440106892,1.7211823140856406
1.9572007199551196,1.9571920714302025
1.5914817115369315,1.5914818276423386
2.208118056091494,2.20811302450974
1.3983240289973953,1.3983195708493577
1.158890127736988,1.1588866516934035
1.3855615620150254,1.3855527619400294
1.58614182472229,1.5861520846229462
1.989557620128953,1.9895555579859958
2.1106875550513173,2.1106684237875504
1.7360627763107797,1.7360559013627463
2.172947456723168,2.172955160188472
2.195894196073888,2.1958822720480566
1.8572478363479392,1.8572667631401565
1.6791666484199832,1.67916045831261
2.7906728891225963,2.790666998502702
1.8668540045351965,1.8668613549090576
1.7430602333762428,1.7430512256028938
1.5530208381446633,1.5530318505297902
2.3366165161132812,2.336615725764999
2.5049852393139367,2.5049638726205816
2.169949013253917,2.1699365905743875
2.106956637635523,2.10695238546436
1.064450487039857,1.0644389450079503
3.309860944747925,3.3098618728223217
3.567802699745124,3.567787007077407
1.8406757603030233,1.8406821662357553
1.3074499496174992,1.3074479267430283
1.874892277504081,1.8748928335780024
1.1187856532325429,1.1187837899933655
1.8240215435102292,1.8240230135298232
1.8053760214166328,1.8053732017343638
1.4735064880089823,1.473520288371236
2.57069145878659,2.570685539029819
2.080834538681702,2.080827743567982
1.6667903833995663,1.6667673368921077
1.5588603273651305,1.5588746312673691
1.3610811726625032,1.3610865995639272
1.69239819999005,1.6924021399428482
2.727054329805596,2.727041807280752
1.914394116346097,1.914408571205134
2.5217717671565874,2.5217778498083425
1.9420280651501944,1.9420130135058153
1.8015993903664984,1.801613296406795
1.804425662076926,1.8044098947128537
1.911525605951698,1.9115397494640627
0.6537426948547364,0.653740920465243
1.8597750140774632,1.859780851065825
2.888664382660461,2.8886773211489967
1.851065909027294,1.8510668794273115
2.84586597496355,2.8458854157670888
0.77435169901166645,0.7743667085067407
0.4558130370246039,0.4558029648050536
4.048389485677084,4.048389934992124
0.5927866935729981,0.592792213602946
2.1319181481186225,2.1319171828169274
1.7440467065618943,1.7440459250849016
0.8280899903484594,0.8280953789055597
3.2778711318969727,3.2778780720673226
2.4509281932859492,2.450926320330941
0.240489246399422,0.24049148705218204
1.7246309029039486,1.7246249589113616
0.6658074634322704,0.6658010467683269
2.2911572065509733,2.2911728716324187
0.982402685526255,0.9823984044842435
1.8967883987764345,1.896788063160512
0.5780158166440658,0.578028321601789
1.0112382652115648,1.0112332442615408
4.034207472160681,4.034196018789504
1.578303455171131,1.5782986687035032
0.749463432278984,0.7494482974064097
3.5446405825407608,3.5446530083541252
0.4420174806696887,0.4420075337092288
2.3426926742644,2.342705081234181
1.5526633285894629,1.55264176870484
1.2911063413568995,1.291117576901739
3.5015909334508386,3.501587101745042
1.8429470393009957,1.8429377874469048
1.1699868760970196,1.1699901429484516
1.6907564514842113,1.690758261734551
1.2717823672604252,1.2718034292849456
1.979142269845736,1.979157213856517
1.2745207300725974,1.274528427697613
1.9388319469633557,1.9388222339620158
2.9202985560640378,2.9202937401208153
0.878138495080265,0.8781393458647468
3.119232177734375,3.119244556754843
1.981625511532738,1.9816355760893185
1.332648785909017,1.3326488546577988
0.8735874974450399,0.8735920490415463
2.5263647599653765,2.5263827272962422
1.8525826762041708,1.85258161723055
2.621125962999132,2.6211187610323967
1.361092803824661,1.361094085025743
2.272773016066778,2.272772392858628
1.813212738823645,1.8132201406921806
2.7733608903556033,2.7733773990302684
1.0067763900756836,1.0067774987547098
2.4720311198201212,2.4720310872038915
0.912711683169816,0.9127197695112829
2.450064396512681,2.450069292514546
0.842048840645032,0.8420511154718806
1.2782154698525705,1.2782256663994422
1.643575752730918,1.6435757988614803
1.953009545048581,1.9530072040166835
2.0689977697423987,2.06900573123793
3.798435756138393,3.7984168509240694
1.383115545495764,1.3831136165796378
2.401226175242457,2.4012321726515307
2.8815277988470873,2.881537028214634
1.4227162150593546,1.4227343126327174
1.691769516258909,1.6917677131861222
0.4351643093383114,0.43515631714663666
2.287953502727005,2.28796153784591
1.24731824656201,1.247312897922611
2.858465306899127,2.8584494795725006
3.559416897325631,3.5594296663621816
1.7313219342912949,1.7313036824773604
0.8799190161363134,0.8799170888711245
3.237229391793224,3.2372206837226107
2.5570630197939663,2.557057541040863
0.446353586708627,0.44635818231618035
4.33468017578125,4.3346891891231305
0.6095007081694951,0.6094846041303902
2.90162609069328,2.901619750605052
3.752229832891208,3.75223988336653
2.8854943637190194,2.8854859935230257
3.1969700688901157,3.196965092266596
1.5489458915514824,1.548926600611512
1.1490342617034912,1.1490385617486647
0.3702201707668214,0.3702064543164315
3.1336160411005434,3.1336134415532584
2.423393072083939,2.423401274596618
1.9528951337260585,1.9529071833980371
-0.0824292384156393,-0.0824370759550338
2.426191597930656,2.4261898514182083
1.8057172726362176,1.8056979309480796
1.042009338852047,1.041999095024607
2.1433023229821937,2.14330082743784
2.1539235622324844,2.153925545199353
0.9315217899370796,0.9315141103778574
1.0690504532286575,1.0690627960134969
1.9695448682487355,1.9695366911888197
2.050304386165592,2.0502909760836774
1.8801301101158403,1.880130723973722
1.135076834938743,1.1350634982753594
1.0039600372314452,1.0039633650079742
2.607691233743451,2.607699028376474
2.0822971672411787,2.0822888539703848
1.817498032475861,1.817509967952132
2.902959408967391,2.9029513099991364
1.3247940589641702,1.3248161095981195
2.183168990409326,2.18317269721633
1.5373255277934827,1.53733507930568
3.8727713012695313,3.8727564918176434
3.654808876731179,3.6548217485232075
3.451178835149397,3.4511725731948313
1.8775766174514572,1.8775721372707648
1.965448122246321,1.965445735052494
2.0195990146045952,2.019589599370462
3.431559885580709,3.4315480315872993
1.4076932581459605,1.4076982910758165
1.8535550988238791,1.853556947292471
2.118495880611359,2.118499210545079
4.089995853484623,4.090010165716132
1.1182991126915076,1.1183037960247753
1.4395544342835154,1.4395618215440547
1.784445990978832,1.7844574720241986
2.6244600736177883,2.624447411803289
2.0103245235624767,2.0103208699928046
0.7547196733190659,0.7547128369685081
2.497806851826017,2.497808478699331
1.4950921967273625,1.495102318185731
2.4066347934231898,2.406626729365103
1.461240005493164,1.4612290774094325
3.0650113423665366,3.0649895870850856
2.579092140965814,2.579087177485271
0.986757161665936,0.9867569147369956
2.0626367081043333,2.062637972352031
1.1517191851580584,1.151720763438547
1.4138754746009563,1.4138609881649287
2.4973675342316324,2.497362445607463
1.5040490067245176,1.5040709631641653
1.3773332718879945,1.3773294705427646
2.2057977491809475,2.205789804806914
2.01732861156195,2.017321288191504
2.9187841033935547,2.918781942410741
1.9472733077469409,1.9472791609786553
3.2411322254952184,3.241119351814886
0.7975465761008838,0.797526548033056
3.197183568994482,3.1971811470277323
1.3257706021302498,1.3257826561323809
-0.6967450655423678,-0.6967505251902372
1.1571668299233042,1.1571696861006133
4.581992446192053,4.582003541038358
3.582957345086175,3.5829512649566886
3.539771390248494,3.5397631396456775
1.2801005403760453,1.2801062343726872
2.881250958110011,2.8812460312083825
1.7745914099351414,1.77458051426766
2.291443121237833,2.2914522223558054
1.340897738077994,1.340904025696795
-2.61178288435e-4,-2.672429086617711e-4
0.2437376413286102,0.2437359096922824
-0.1190503321656393,-0.11906807488289924
2.0816842160483664,2.08168127024905
0.2818884080456149,0.2818827939978819
3.4188145330582542,3.418809501319152
0.4147695569217507,0.4147766820902642
3.240490537701231,3.240500407031241
2.6565447998046876,2.656540517223087
1.7196439302884616,1.719636610464172
2.6704208900188577,2.6704309514336018
2.105339309147426,2.105341912766024
4.887102508544922,4.887102457182258
1.2516841046950395,1.251687841162357
2.0512288658364306,2.051238251281691
2.647415270124163,2.647414458454359
0.9795725162212664,0.979567270906541
1.3002327314389297,1.3002402162180722
3.131391079271611,3.1313873354061874
3.6634832643995097,3.6634909089337753
1.5411697413823375,1.5411828778178513
1.76115197929547,1.7611576475638364
1.6489325678625772,1.6489247969311813
2.129551206316267,2.1295565467228164
1.7463666807930425,1.7463567125207229
1.3140098984177049,1.314006364841487
2.9130510259991045,2.913060631973862
-0.1606499456590222,-0.16066042172588588
3.2639843333851206,3.263978006244559
1.3841159284607438,1.3841300558882705
2.9149441409420658,2.914958700231083
1.098970046410194,1.098985964473969
2.544768910349151,2.544767282558945
1.2951274134896018,1.2951311829660834
1.033133130554759,1.0331535196923571
0.9462444510235882,0.9462475708667352
3.4742072610294117,3.4742072080198945
1.8219130495761304,1.8219124267532112
1.825139036273012,1.8251334854613321
1.3902002514862433,1.3901933219237599
3.5805957935474537,3.5806026887032902
1.367769804454985,1.3677555351381638
1.5058065692024052,1.5058068232092165
2.4531574130798717,2.4531656653945775
1.2680731879340277,1.2680727736402129
2.8822716022359915,2.882271688449688
1.2255582514497425,1.225548060831149
0.8022014013405054,0.8022087456763789
1.9240070417815565,1.9240211339954083
