score,score_fuzzed
5.4,5.400103140528625
7.4,7.399821206814517
6.4,6.400011538572388
6.6,6.600059080111745
4.6,4.599970397084037
7.8,7.8000257384066405
7.0,7.000182361027285
5.4,5.400023670652403
7.0,6.999908750592119
3.6,3.6000591890446625
6.2,6.200025865760832
7.2,7.199985658019912
7.0,6.9998787912440035
5.6,5.599918516760449
6.2,6.200143576257391
7.2,7.199953346997957
6.4,6.400024200744243
5.6,5.599895109585925
6.4,6.399961450268131
5.8,5.800057516550968
5.4,5.399990111267705
5.8,5.799928018048794
5.8,5.799929581124054
4.2,4.1998221436028995
4.8,4.799964370408019
6.6,6.599977513278331
5.8,5.799925547025137
6.2,6.199880501724886
7.4,7.400160303324432
6.4,6.400039212901351
5.2,5.1999329985117
6.6,6.599989925938279
4.6,4.599983850451539
6.0,6.0000728255598155
6.8,6.800022354581817
5.2,5.199911480428243
5.8,5.7999553200782845
7.0,6.9999775130868525
5.2,5.200021523659801
5.6,5.600125758331603
6.8,6.799963834960755
6.2,6.199951551170507
5.4,5.400107142900563
5.4,5.400067179558978
6.4,6.399948681136441
5.2,5.199868734827632
6.6,6.599942345221208
6.6,6.60001745287572
4.2,4.2001862479456955
5.4,5.399932174877322
6.6,6.599921909760212
6.4,6.40004898343108
5.4,5.400030333061222
4.8,4.7999341255224905
6.0,5.999947243731325
5.2,5.200009188622708
5.2,5.200144399313216
6.0,5.999842413626039
5.4,5.399973802592642
5.0,5.000008318068998
6.8,6.800095592944133
5.0,4.999988785064196
5.4,5.400115465440671
7.8,7.800001529458576
6.6,6.600163040540638
7.2,7.199869355769564
5.4,5.399977545482116
4.2,4.1999426383862195
5.2,5.200010469273227
5.8,5.799951925928206
5.4,5.400093457922557
7.6,7.600017790471463
6.6,6.599911621034001
6.2,6.199996196971051
5.8,5.800084282542598
6.0,6.000058050827435
4.2,4.20006463775316
6.2,6.200032430565286
5.4,5.399931264922876
5.0,4.999933319650216
3.4,3.399891665908117
7.0,6.999908707408832
7.2,7.199968862871825
4.6,4.600101109135601
7.4,7.399838089789667
5.0,4.999869551891041
7.2,7.200015000393131
6.0,6.000103228063378
5.0,4.999974911788772
5.6,5.599881144896029
6.6,6.599725696147152
7.0,7.00005153360052
4.6,4.599996412217819
6.6,6.6000361059835635
7.4,7.399961636166563
6.0,6.000007654974333
4.8,4.800101275795864
6.8,6.800038077834343
7.0,7.000039131478291
6.4,6.399975353768999
6.4,6.4000321271720075
7.0,7.000092038446579
5.4,5.399958808999706
4.0,3.999816765557415
6.6,6.600033638311397
3.8,3.8000143411800793
5.8,5.7998559661723625
5.2,5.200108360002014
4.6,4.599984300773285
6.2,6.199785160280659
6.4,6.399871536044296
6.8,6.799966310058897
6.4,6.400076325739742
5.4,5.399972362420965
6.0,5.999993116040807
4.4,4.4000492974845
5.4,5.400061531673997
6.8,6.800069203710516
6.4,6.399857049879994
6.8,6.800140097704176
7.4,7.399857989647555
6.8,6.800042185463292
7.4,7.399974532789978
6.4,6.400019917438076
7.8,7.799746995561763
6.0,5.999932238704973
6.0,5.999919816081758
6.6,6.599811499129213
4.8,4.7999849135763055
5.8,5.799994553203419
7.4,7.399911428201941
7.2,7.199987760423317
6.2,6.1999646590314645
7.0,6.999775065157849
5.6,5.599858375470337
6.2,6.200014208669148
6.8,6.79994120339811
6.0,6.000087660289737
7.0,7.000094420404788
6.0,5.999962363584744
6.0,5.999973018708433
6.2,6.199967444033833
6.2,6.20003993197985
6.4,6.399896542383551
5.8,5.799975503332063
6.4,6.399913009311784
6.6,6.600069080158447
4.6,4.600038392147097
7.0,6.99984023455702
5.8,5.799865378958366
6.4,6.39994596946871
4.4,4.4000033388427715
6.6,6.600029121099959
4.8,4.800045858758814
6.0,5.999912172643202
5.6,5.600065997826323
6.8,6.800042451178334
6.8,6.800017132399391
6.0,5.999977346720674
7.6,7.600050237529449
6.0,5.999937065017482
7.0,6.999899122377821
6.2,6.20004857728452
6.8,6.799846189335613
6.0,6.000095147482143
5.6,5.600101747640361
6.0,6.0001774150629466
