score,score_fuzzed
7.0,7.000091982759062
8.0,8.000036471651255
7.4,7.399823698285242
7.6,7.5998233777535615
3.4,3.3999997307413046
8.2,8.199976584813205
8.0,8.0001279488827
6.2,6.199883937882794
7.6,7.599975270208327
1.8,1.7999309526173128
8.2,8.199938563896993
8.0,7.999962390263637
7.6,7.599952965323037
7.4,7.399943412623115
6.6,6.599970181148128
8.2,8.19997935820241
7.4,7.399912963988404
7.2,7.199896427061762
8.0,8.000169194065545
7.6,7.600076118019377
4.4,4.400131470975858
6.8,6.799996301999289
5.0,4.999837974459028
5.2,5.199926837246278
5.4,5.400020158503548
6.6,6.599916420210419
6.2,6.2000422431438285
6.2,6.199865774402056
7.6,7.59991798603149
6.8,6.79994814522508
1.8,1.8000304264082754
7.4,7.40006976117645
7.2,7.199927324046574
4.0,4.000123812401852
6.6,6.599653721310144
5.4,5.400027248665674
6.6,6.600008045087687
8.0,8.000136901396365
3.4,3.3999569912691108
7.4,7.399936766958952
7.0,6.999886411603255
7.6,7.599972923073779
7.6,7.599978713694255
7.4,7.400023139507635
6.2,6.200111965613252
6.0,6.000017149329212
6.2,6.199885804516089
8.2,8.200012953988596
6.2,6.199924851918424
7.2,7.200067096355243
7.4,7.400218930710523
7.8,7.799973687472639
5.8,5.8000110896663255
6.4,6.399857911042346
6.8,6.800050001351889
7.4,7.400079139283832
6.0,6.000099058156369
5.0,4.99993606101156
5.6,5.599881237973376
5.0,5.000034082891071
5.2,5.200042065854249
4.0,3.999944957288964
4.8,4.800176313751423
8.2,8.199886066689395
6.6,6.6000201632682325
8.4,8.400127144327184
6.2,6.20001498965645
1.6,1.6000535924440433
6.0,6.000041815049517
4.4,4.400071499125572
7.2,7.200029379317408
7.2,7.199991385996125
6.0,6.000225902489134
6.4,6.399978927022916
6.8,6.799957927652951
6.2,6.199860755840483
5.2,5.199875316700992
7.4,7.400089350465582
3.0,2.9998713556235153
5.2,5.200088610562252
6.8,6.800166618290772
7.8,7.800083056589033
7.0,7.000165099516446
2.6,2.6000555774589427
7.6,7.599999871690332
6.8,6.799945888560705
7.6,7.600025677078732
5.2,5.200100384709943
7.2,7.19998766630737
6.8,6.799903851895556
7.4,7.4000241493680345
7.6,7.599916231418979
5.8,5.800126882277457
7.8,7.800127344750704
6.6,6.600237143535367
7.0,6.999800072068385
1.6,1.6001094858497193
6.8,6.800010846573755
6.2,6.200200530499805
7.0,6.999991049329299
7.0,7.000034378736229
7.4,7.3999218937898315
2.4,2.400124023234936
4.6,4.600032200757941
7.6,7.600065006551176
6.8,6.8000518355949575
6.8,6.799890025125247
6.2,6.200142787445513
4.4,4.3998572964011675
3.6,3.6000609597598507
6.8,6.7999283161326565
5.2,5.1999575599181584
6.0,5.999958990978008
5.2,5.1999300878140815
8.0,7.999936090514773
7.2,7.200178938280093
7.2,7.199971881077717
7.6,7.600051578488648
7.4,7.400002459416943
8.0,8.000213560321518
7.4,7.40005989443933
7.4,7.400142647368757
7.6,7.60018520700131
6.8,6.800087447182031
6.6,6.600059808001097
5.4,5.4000654912362185
6.0,5.999953341620788
7.2,7.199882475199353
3.8,3.7999750021486642
6.6,6.60000306541031
7.6,7.599809963502962
7.2,7.199961084723609
6.8,6.799940516905557
7.6,7.600007650699012
6.8,6.800067299394857
7.0,7.000007806423972
7.2,7.199909980394841
7.6,7.600061846975837
7.0,6.99988167586475
6.4,6.399947574374511
7.2,7.19989485756033
5.8,5.799887114161249
6.2,6.199922061446703
6.8,6.799959470391586
7.2,7.200086356603543
7.2,7.200050013018429
7.6,7.5998753211535846
5.0,5.000044702340156
8.2,8.200022725529504
7.6,7.60014657209414
6.0,5.999875382776051
4.8,4.799920828930938
8.0,8.00025132143359
3.0,3.0000637126832266
7.6,7.599991816710417
6.8,6.800036707675113
7.0,7.000033128230221
7.4,7.400082855709761
5.6,5.59990578975624
8.0,7.999883977958609
7.4,7.3998988423860395
6.2,6.20004989837515
2.2,2.1998710596241433
8.0,8.000033778741868
6.8,6.800092163853379
7.4,7.4000531129743345
7.0,6.999892120984285
3.6,3.6001728833938227
5.4,5.400092591531431
4.6,4.600032208351347
5.4,5.400041683660506
6.2,6.199990105362957
6.0,5.999993523861213
6.6,6.600109948796161
6.6,6.599875801335445
7.0,7.000008371526286
7.6,7.599963501367868
4.4,4.4002223269007255
7.0,6.999930298725988
7.4,7.400066920887574
7.6,7.599977333518766
6.2,6.200088685224721
6.2,6.199917235441584
7.8,7.800176205208381
7.2,7.199881646858778
7.8,7.799942019975258
5.0,5.00002135054454
6.6,6.600122313237197
8.0,7.9999315490902285
7.8,7.800137654328396
5.6,5.600123618283693
7.4,7.4000580723061455
7.0,6.99985386536447
5.4,5.400174352395704
7.6,7.599838982532182
6.2,6.19987498273442
7.2,7.199952488926266
7.4,7.400222706082951
7.4,7.399903607964956
5.8,5.799930392965486
7.0,7.000087298270037
7.6,7.600122217896671
4.8,4.799918694027186
7.2,7.200010808553201
7.2,7.199892239840639
6.6,6.599715408429995
6.6,6.599963964019262
5.8,5.800074582122445
7.2,7.20028132420485
7.8,7.8001209996567376
6.2,6.199868612613462
6.0,6.000146600095062
5.2,5.200136174596311
8.0,7.999890729876949
7.0,6.999938083729897
8.0,7.999971176035353
7.4,7.3999394426106955
7.2,7.200024321758167
7.0,7.000021521253016
7.0,7.000019102378853
5.4,5.400019066296558
5.6,5.599941154108957
4.2,4.200001791521841
2.2,2.199743566767985
4.8,4.799919736825619
7.2,7.200114952305771
8.0,8.000197166595505
4.2,4.200221752303849
7.6,7.599983261923325
7.0,6.999883365674199
7.0,6.999807911517601
7.6,7.600010101274414
6.0,6.000159748173301
7.6,7.599926274495937
5.6,5.600097749520453
7.4,7.3999459284019204
5.2,5.200077244609164
7.4,7.399894805604267
7.0,7.000219779468058
7.4,7.3999217133523185
7.8,7.800036461996298
7.8,7.800175837778861
8.0,8.000083734219698
8.2,8.199952006397055
7.4,7.399947558822843
6.2,6.199986587814937
7.0,7.000073147437181
7.8,7.799982022108452
7.0,6.999828873840746
3.4,3.4001243098441725
6.2,6.199972787924881
7.8,7.799999544477952
7.4,7.400159211665845
2.0,1.999989960415781
7.8,7.799976699908705
6.8,6.799832940382824
7.2,7.199929976751702
7.8,7.799828419057192
6.6,6.599998333014573
6.6,6.5999563173009665
7.0,6.999967170113708
8.4,8.4001131414121
7.4,7.399974907879411
7.2,7.199945671302086
6.4,6.399990106842092
7.4,7.400058707744264
5.6,5.599894541118973
8.0,7.999897123655271
7.0,7.000032432958086
6.8,6.800079741634714
5.2,5.1999266205346615
7.6,7.60013526672995
7.4,7.399898018824918
7.2,7.200198807239039
4.2,4.19996366900276
7.0,7.000034236728116
5.4,5.4000087880207825
7.8,7.800011020986652
4.8,4.800023162641927
7.8,7.800066541716067
5.6,5.600068956504534
6.6,6.600099896086524
7.8,7.7998516064176755
7.4,7.399974716844667
3.4,3.399917345445604
2.8,2.8000475391844817
8.0,8.00017702211829
6.4,6.400048136025086
6.6,6.600085117034901
5.4,5.399900270676163
8.4,8.399984505364563
7.2,7.199981410208418
3.2,3.1998170225163323
5.6,5.60008831434211
6.6,6.599894257367138
5.8,5.79993590859359
8.0,8.000047669813164
7.8,7.800039390649563
7.0,6.9999896374272526
6.6,6.6000240822187815
7.8,7.799978670454775
7.8,7.799899937092701
7.4,7.399847764755105
7.8,7.799836592484537
7.0,6.999896642230103
7.6,7.600027822968998
7.4,7.3999627967895885
7.6,7.6000496931146735
6.4,6.400003061745032
7.8,7.800069881760748
6.8,6.800116165357357
5.6,5.599870390715529
6.6,6.600022320614356
8.4,8.400002812828449
