score,score_fuzzed
5.5,5.499973284672047
6.5,6.500098788300533
6.0,6.000048502243584
4.5,4.500028195323226
6.5,6.499923373104721
6.5,6.499990856029471
3.0,3.0000022667963133
5.5,5.50009090503562
6.0,6.000116871774178
5.5,5.500015727225279
5.0,5.000029834878026
7.0,7.000146968221393
3.5,3.4999143221530833
6.5,6.499954473916554
8.0,8.000037612869951
6.5,6.499949980473513
5.0,5.0000182918907905
6.5,6.500192535933402
7.0,7.000180297023879
6.0,5.9998467244561615
6.5,6.499800831049871
6.5,6.499963575597178
4.5,4.500056639286244
4.0,3.9999949145393754
7.0,6.999992840926792
3.0,3.0001774363463247
6.5,6.500002796873566
4.0,4.000087573138943
7.5,7.5000410149907335
8.0,8.000004941797446
7.5,7.50005350814264
4.5,4.500000483105912
7.5,7.500072407527384
7.0,7.000005268590007
5.0,4.999853793180488
7.0,7.000044688943854
7.5,7.4999378355232205
8.0,7.999939850700081
6.5,6.500090348742311
7.5,7.499933945057867
5.5,5.4999821818221735
8.0,7.999978225573331
5.5,5.500047382156365
5.0,5.000117031910485
4.0,3.9998734790527366
5.0,5.000005075686577
5.5,5.499945142315079
6.0,6.0000900159060455
6.0,6.000070671138754
6.5,6.4998241751667205
5.5,5.4999556521672925
5.5,5.500058302255429
5.5,5.500054963310011
7.0,6.999931030270881
7.5,7.500163764622623
6.5,6.49988734588939
5.0,5.000005989135915
6.0,6.000092133414327
5.5,5.500187134516821
5.5,5.499954062832092
5.0,5.000003728395173
5.5,5.50000228651703
4.5,4.500017240623152
6.0,5.999863696993299
5.5,5.499997388169285
5.0,4.99991154869255
5.5,5.49997357715805
7.5,7.500108638683591
5.0,4.999926632798195
3.5,3.499928700665387
6.0,6.000118710581439
5.0,5.000141347559702
6.5,6.5001894575205075
5.0,5.000016484090942
6.5,6.500147576147179
6.5,6.4999390451580785
5.0,4.999946348268387
4.0,4.000072515066076
6.0,5.999986286309888
7.0,6.999882302956524
4.5,4.499903130321506
7.0,7.0000396088724175
5.5,5.499977309202656
6.0,6.000105581260127
3.5,3.5000740689202985
4.5,4.499881565978737
7.0,7.000021968367395
5.5,5.500095281402
4.5,4.50006088296254
8.0,7.99998234193237
5.5,5.500123065265346
7.5,7.5000097785888125
5.0,4.999952961852069
5.0,5.000076588065635
5.5,5.499869253614797
5.0,5.000086208533679
5.0,5.000057809182946
3.0,2.999789679496007
7.5,7.499955558223623
6.0,5.999982418633617
6.0,5.999988906742525
6.0,5.999988973615783
6.5,6.49999241145203
7.5,7.499868799149715
5.0,4.999959745594245
5.5,5.50000855523488
8.0,8.000164103672699
6.5,6.499965194776213
7.0,6.999880738098189
8.0,7.999956817626668
6.0,6.00001374079259
5.0,4.999984559618647
5.0,5.000127705083624
6.5,6.50006243212183
6.0,6.000159655339868
5.0,5.000027334972619
8.0,7.999858915617261
6.0,6.000018085473118
6.0,6.000009331258533
6.0,6.0000154508737875
