score,score_fuzzed
1.5,1.499833954507671
6.0,5.999934595788752
1.5,1.4999340034710016
3.0,2.999976877330165
3.0,3.0000701291069887
6.5,6.500083158877402
1.0,1.0000149403304488
3.5,3.5001824626552844
7.0,7.00032372132886
6.5,6.500208859825113
1.0,1.000044937521269
1.5,1.4998751279695792
1.0,1.0000644505805945
6.0,5.999968209287753
6.5,6.500275365658086
6.5,6.49999421685321
6.5,6.5000353903171755
7.0,6.999995260527517
4.0,3.999914747766637
2.0,1.9998371268275987
6.5,6.500089953528431
6.5,6.50000262042687
4.0,3.999998193018344
1.5,1.500027311293898
6.0,5.999894223659839
4.0,4.000124330200794
6.0,5.999998623610862
1.0,1.000130141431248
4.0,3.999836491956008
4.0,4.000012767511456
7.0,6.999942879465493
1.5,1.4999427006945083
5.0,5.000107140250811
6.5,6.4999294783886485
2.0,2.0000498209673347
6.5,6.4999619174789345
6.5,6.499900367118472
5.0,5.000040155580794
7.0,7.000027273122211
7.0,6.999880267457046
6.5,6.499921640065044
0.5,0.5001076987439705
1.0,1.0000563048347264
5.5,5.499842410484088
5.5,5.5002315569430715
6.0,5.999862455252242
5.0,4.999931396586551
2.0,1.9999670323396461
7.0,6.999868932342623
6.0,5.999960786179821
4.0,4.000187970721004
5.0,4.999972019975735
2.5,2.499830230946562
3.0,2.9998767356423994
5.5,5.499943193664435
1.5,1.5000179601560701
2.0,2.0000383118530762
6.0,5.999862605738042
2.5,2.499940230450054
3.0,2.9999700320013996
1.0,0.9999475015048224
1.5,1.499882410993866
1.0,1.0001155826484625
3.5,3.4999665544694145
2.5,2.4998866101318913
2.0,1.9999548212203415
2.0,2.0000921079516445
6.0,5.99982436505473
5.0,4.999992517698351
4.0,4.000009137974518
2.5,2.500128604993912
4.5,4.499919425571119
6.0,5.999899350336217
6.5,6.49996485538075
6.5,6.500070848084912
1.5,1.5001271549436135
0.5,0.4998566499307967
1.0,1.0000452511159137
3.5,3.500053080994097
7.0,6.999969662293113
3.5,3.5001312384784113
7.0,6.99987978175263
5.5,5.5000824758605935
5.5,5.499891150016949
5.5,5.49997277490437
2.0,2.0001378518117
6.5,6.500077550535163
4.5,4.499992273373695
1.5,1.5000242049177257
6.0,6.000057011256437
5.5,5.500174490821387
7.0,7.000107734272398
2.0,2.000154769321506
6.5,6.499960463340662
3.0,3.000027403270918
7.0,6.9998929801081715
1.0,1.0000418941329212
3.5,3.500126341926524
6.0,6.000114646123719
7.0,7.000119975433402
6.0,6.0000392753935685
1.0,1.0000159512258409
7.0,6.999991866393218
7.0,6.999902075336924
6.0,6.0000370130925615
3.0,3.000185966199988
6.5,6.500033524125261
3.5,3.4999991588345414
3.5,3.499928808383913
6.5,6.500006071034275
7.0,6.999849773231424
6.0,5.999929515694728
3.0,3.000108111390234
6.0,6.000162038702395
2.5,2.499866887180102
1.0,0.9998688658073751
6.5,6.499872401176073
3.5,3.5000071878076624
1.0,1.0000014774238062
3.5,3.4999939052388087
