score,score_fuzzed
4.5,4.499965454222522
8.0,7.99994982706083
3.5,3.49995845784808
4.5,4.499973193634871
8.0,8.000025368377042
6.5,6.499960269371627
4.5,4.500009790895625
7.5,7.500126564376409
6.5,6.500251407660917
5.5,5.499862237207908
4.0,4.000134084308841
5.0,5.000149069527442
2.5,2.5001229915331638
4.5,4.499942759428567
8.0,7.999941658269141
8.0,7.999966552347649
7.5,7.500026190877591
6.5,6.499887023919342
8.0,7.9999502989651115
7.0,7.0000622587295664
6.5,6.500065633758009
7.0,7.000065975731386
4.5,4.499952204040812
3.5,3.49991116876285
6.5,6.500046006831242
5.5,5.499937725153589
8.0,8.000107217032205
6.0,6.000069663212366
7.5,7.500314011468029
6.5,6.50013156387807
6.0,6.000018886361035
5.5,5.499955186495714
7.5,7.499860509770632
7.0,7.000121005290248
6.5,6.499978545051074
7.0,6.999966749604991
6.5,6.499996179433554
8.0,8.000091398325068
8.0,7.999874074253385
8.0,8.000153031174854
6.0,5.999913859347347
8.0,7.999996355696069
3.0,3.0000356669309283
6.5,6.499950729393851
6.5,6.50003678281254
5.5,5.500029198336602
5.0,4.999801311174974
5.5,5.499957185947272
7.5,7.499931548392404
6.0,6.000269751278934
7.5,7.500166849595671
4.5,4.500007931105726
7.0,6.999817522492251
7.5,7.499967679646598
7.0,7.0000829208521775
7.0,7.000002443423557
7.5,7.500006227922885
8.0,8.00008930103079
6.5,6.500058069656828
2.0,2.0000298624772554
2.5,2.5000508416052463
2.5,2.500168739527665
3.5,3.4999056192818374
7.0,7.000022458732425
3.0,3.0000023812736822
6.0,6.000008187711708
7.0,6.999803443592353
7.0,6.99999811469878
8.0,8.000202210562382
4.5,4.499976046026812
1.0,0.9998947591995576
6.0,6.0002069611847055
8.0,8.000111185496893
5.5,5.49995457527748
7.0,6.999997025625699
6.0,6.0002257533602625
4.5,4.500169044541539
5.5,5.499960085550135
5.5,5.499906679701576
6.5,6.499878211960999
1.5,1.5000284187116217
7.0,7.00005268141073
6.5,6.500094132706027
5.0,4.999906045964484
7.5,7.500080531732867
1.0,0.999988809721615
7.5,7.499990807998981
7.0,6.999973551932247
1.5,1.4999397760188877
8.5,8.499915804974282
7.0,6.999977019865091
7.5,7.499974541395477
3.5,3.5000302919745536
7.0,6.9999860252556605
7.0,6.9999474227762395
8.0,7.999947921183327
3.5,3.5000865295592427
5.0,5.00005652979087
7.5,7.499948211359733
7.5,7.499871374478856
6.0,5.999743726298975
6.0,5.999895290057409
8.0,7.9999683808269655
8.0,8.000189357786303
7.5,7.499982796006459
5.0,4.999974678737815
7.0,7.000012926477125
8.0,7.9999348539169
8.0,7.999959331794083
8.0,7.999961073435133
8.0,8.000105430246446
7.5,7.500081580738432
7.0,7.0000599604689295
6.0,6.000072176917914
7.0,7.00002236139672
1.5,1.5000779040035268
7.5,7.500002507581007
8.5,8.499970627415678
7.0,6.99998973919516
3.0,2.999946953831213
